target,window_index,unit,true_rul,pred_rul,true_fault,fault_probability,sensor,sensor_rank,abs_input_gradient,subsystem,likely_fault_mode,maintenance_action
rul,8241,81,18.0,19.347646713256836,1.0,0.9020925164222717,s8,9,0.14937637746334076,fan and low-pressure compressor,fan-speed or low-spool operating anomaly,inspect fan/LPC operating margins
rul,8241,81,18.0,19.347646713256836,1.0,0.9020925164222717,s20,10,0.14588840305805206,fuel and actuator response,fuel-flow or actuator response anomaly,inspect fuel metering and actuator response
rul,8241,81,18.0,19.347646713256836,1.0,0.9020925164222717,s3,11,0.11240475624799728,thermal core,abnormal high-pressure compressor temperature,inspect compressor thermal margins and sensor calibration
rul,8241,81,18.0,19.347646713256836,1.0,0.9020925164222717,s17,12,0.08173182606697083,bleed and cooling control,bleed/cooling control deviation,inspect bleed and cooling control actuation
rul,8241,81,18.0,19.347646713256836,1.0,0.9020925164222717,s9,13,0.07245849072933197,high-pressure spool,high-spool speed anomaly,inspect high-pressure spool dynamics
rul,8241,81,18.0,19.347646713256836,1.0,0.9020925164222717,s14,14,0.035980258136987686,spool speed control,corrected core-speed deviation,inspect core-speed response and controller behavior
rul,2238,24,23.0,24.940595626831055,1.0,0.901604175567627,s9,1,0.4420447051525116,high-pressure spool,high-spool speed anomaly,inspect high-pressure spool dynamics
rul,2238,24,23.0,24.940595626831055,1.0,0.901604175567627,s14,2,0.3348742127418518,spool speed control,corrected core-speed deviation,inspect core-speed response and controller behavior
rul,2238,24,23.0,24.940595626831055,1.0,0.901604175567627,s2,3,0.07606551051139832,thermal core,abnormal core temperature trend,inspect temperature instrumentation and hot-section condition
rul,2238,24,23.0,24.940595626831055,1.0,0.901604175567627,s8,4,0.05499539524316788,fan and low-pressure compressor,fan-speed or low-spool operating anomaly,inspect fan/LPC operating margins
rul,2238,24,23.0,24.940595626831055,1.0,0.901604175567627,s11,5,0.04635469615459442,bypass and flow path,bypass pressure or flow-path degradation,inspect bypass duct pressure behavior
rul,2238,24,23.0,24.940595626831055,1.0,0.901604175567627,s12,6,0.043580327183008194,bypass and flow path,bypass ratio or flow instability,inspect bypass flow and related instrumentation
rul,2238,24,23.0,24.940595626831055,1.0,0.901604175567627,s20,7,0.040928009897470474,fuel and actuator response,fuel-flow or actuator response anomaly,inspect fuel metering and actuator response
rul,2238,24,23.0,24.940595626831055,1.0,0.901604175567627,s15,8,0.04087444022297859,engine efficiency,efficiency degradation signature,review performance deterioration and schedule detailed inspection
rul,2238,24,23.0,24.940595626831055,1.0,0.901604175567627,s3,9,0.03878537192940712,thermal core,abnormal high-pressure compressor temperature,inspect compressor thermal margins and sensor calibration
rul,2238,24,23.0,24.940595626831055,1.0,0.901604175567627,s7,10,0.030852757394313812,compressor flow path,pressure-ratio degradation,inspect compressor flow path and pressure sensors
rul,2238,24,23.0,24.940595626831055,1.0,0.901604175567627,s21,11,0.029568087309598923,fuel and actuator response,fuel-flow or actuator response anomaly,inspect fuel metering and actuator response
rul,2238,24,23.0,24.940595626831055,1.0,0.901604175567627,s4,12,0.025371288880705833,thermal core,elevated turbine temperature signature,inspect turbine gas path and cooling effectiveness
rul,2238,24,23.0,24.940595626831055,1.0,0.901604175567627,s13,13,0.024123208597302437,spool speed control,corrected fan-speed deviation,inspect speed-control response and operating point
rul,2238,24,23.0,24.940595626831055,1.0,0.901604175567627,s17,14,0.01821226254105568,bleed and cooling control,bleed/cooling control deviation,inspect bleed and cooling control actuation
rul,6992,68,16.0,19.38641929626465,1.0,0.9016017317771912,s12,1,0.5649378299713135,bypass and flow path,bypass ratio or flow instability,inspect bypass flow and related instrumentation
rul,6992,68,16.0,19.38641929626465,1.0,0.9016017317771912,s11,2,0.5134853720664978,bypass and flow path,bypass pressure or flow-path degradation,inspect bypass duct pressure behavior
rul,6992,68,16.0,19.38641929626465,1.0,0.9016017317771912,s2,3,0.32418292760849,thermal core,abnormal core temperature trend,inspect temperature instrumentation and hot-section condition
rul,6992,68,16.0,19.38641929626465,1.0,0.9016017317771912,s21,4,0.25322771072387695,fuel and actuator response,fuel-flow or actuator response anomaly,inspect fuel metering and actuator response
rul,6992,68,16.0,19.38641929626465,1.0,0.9016017317771912,s13,5,0.2236005812883377,spool speed control,corrected fan-speed deviation,inspect speed-control response and operating point
rul,6992,68,16.0,19.38641929626465,1.0,0.9016017317771912,s7,6,0.2129177302122116,compressor flow path,pressure-ratio degradation,inspect compressor flow path and pressure sensors
rul,6992,68,16.0,19.38641929626465,1.0,0.9016017317771912,s15,7,0.19633455574512482,engine efficiency,efficiency degradation signature,review performance deterioration and schedule detailed inspection
rul,6992,68,16.0,19.38641929626465,1.0,0.9016017317771912,s4,8,0.1705048531293869,thermal core,elevated turbine temperature signature,inspect turbine gas path and cooling effectiveness
rul,6992,68,16.0,19.38641929626465,1.0,0.9016017317771912,s20,9,0.15942852199077606,fuel and actuator response,fuel-flow or actuator response anomaly,inspect fuel metering and actuator response
rul,6992,68,16.0,19.38641929626465,1.0,0.9016017317771912,s3,10,0.1477455347776413,thermal core,abnormal high-pressure compressor temperature,inspect compressor thermal margins and sensor calibration
rul,6992,68,16.0,19.38641929626465,1.0,0.9016017317771912,s8,11,0.140167236328125,fan and low-pressure compressor,fan-speed or low-spool operating anomaly,inspect fan/LPC operating margins
rul,6992,68,16.0,19.38641929626465,1.0,0.9016017317771912,s17,12,0.11999049037694931,bleed and cooling control,bleed/cooling control deviation,inspect bleed and cooling control actuation
rul,6992,68,16.0,19.38641929626465,1.0,0.9016017317771912,s9,13,0.09542302042245865,high-pressure spool,high-spool speed anomaly,inspect high-pressure spool dynamics
rul,6992,68,16.0,19.38641929626465,1.0,0.9016017317771912,s14,14,0.054466769099235535,spool speed control,corrected core-speed deviation,inspect core-speed response and controller behavior
rul,3270,34,18.0,17.6790714263916,1.0,0.8985061645507812,s11,1,0.42429879307746887,bypass and flow path,bypass pressure or flow-path degradation,inspect bypass duct pressure behavior
rul,3270,34,18.0,17.6790714263916,1.0,0.8985061645507812,s12,2,0.37943702936172485,bypass and flow path,bypass ratio or flow instability,inspect bypass flow and related instrumentation
rul,3270,34,18.0,17.6790714263916,1.0,0.8985061645507812,s13,3,0.36362260580062866,spool speed control,corrected fan-speed deviation,inspect speed-control response and operating point
rul,3270,34,18.0,17.6790714263916,1.0,0.8985061645507812,s8,4,0.32376864552497864,fan and low-pressure compressor,fan-speed or low-spool operating anomaly,inspect fan/LPC operating margins
rul,3270,34,18.0,17.6790714263916,1.0,0.8985061645507812,s2,5,0.3168301284313202,thermal core,abnormal core temperature trend,inspect temperature instrumentation and hot-section condition
rul,3270,34,18.0,17.6790714263916,1.0,0.8985061645507812,s7,6,0.28025081753730774,compressor flow path,pressure-ratio degradation,inspect compressor flow path and pressure sensors
rul,3270,34,18.0,17.6790714263916,1.0,0.8985061645507812,s14,7,0.19183556735515594,spool speed control,corrected core-speed deviation,inspect core-speed response and controller behavior
rul,3270,34,18.0,17.6790714263916,1.0,0.8985061645507812,s15,8,0.17512018978595734,engine efficiency,efficiency degradation signature,review performance deterioration and schedule detailed inspection
rul,3270,34,18.0,17.6790714263916,1.0,0.8985061645507812,s20,9,0.16071519255638123,fuel and actuator response,fuel-flow or actuator response anomaly,inspect fuel metering and actuator response
rul,3270,34,18.0,17.6790714263916,1.0,0.8985061645507812,s4,10,0.1605069786310196,thermal core,elevated turbine temperature signature,inspect turbine gas path and cooling effectiveness
rul,3270,34,18.0,17.6790714263916,1.0,0.8985061645507812,s3,11,0.1312183439731598,thermal core,abnormal high-pressure compressor temperature,inspect compressor thermal margins and sensor calibration
rul,3270,34,18.0,17.6790714263916,1.0,0.8985061645507812,s9,12,0.1308593600988388,high-pressure spool,high-spool speed anomaly,inspect high-pressure spool dynamics
rul,3270,34,18.0,17.6790714263916,1.0,0.8985061645507812,s21,13,0.12339765578508377,fuel and actuator response,fuel-flow or actuator response anomaly,inspect fuel metering and actuator response
rul,3270,34,18.0,17.6790714263916,1.0,0.8985061645507812,s17,14,0.1143815740942955,bleed and cooling control,bleed/cooling control deviation,inspect bleed and cooling control actuation
rul,5574,56,22.0,18.673845291137695,1.0,0.8965793251991272,s12,1,0.4841879606246948,bypass and flow path,bypass ratio or flow instability,inspect bypass flow and related instrumentation
rul,5574,56,22.0,18.673845291137695,1.0,0.8965793251991272,s13,2,0.3440748453140259,spool speed control,corrected fan-speed deviation,inspect speed-control response and operating point
rul,5574,56,22.0,18.673845291137695,1.0,0.8965793251991272,s11,3,0.2854680120944977,bypass and flow path,bypass pressure or flow-path degradation,inspect bypass duct pressure behavior
rul,5574,56,22.0,18.673845291137695,1.0,0.8965793251991272,s2,4,0.28425195813179016,thermal core,abnormal core temperature trend,inspect temperature instrumentation and hot-section condition
rul,5574,56,22.0,18.673845291137695,1.0,0.8965793251991272,s14,5,0.23359902203083038,spool speed control,corrected core-speed deviation,inspect core-speed response and controller behavior
rul,5574,56,22.0,18.673845291137695,1.0,0.8965793251991272,s7,6,0.22647453844547272,compressor flow path,pressure-ratio degradation,inspect compressor flow path and pressure sensors
rul,5574,56,22.0,18.673845291137695,1.0,0.8965793251991272,s8,7,0.1985705941915512,fan and low-pressure compressor,fan-speed or low-spool operating anomaly,inspect fan/LPC operating margins
rul,5574,56,22.0,18.673845291137695,1.0,0.8965793251991272,s15,8,0.10377082973718643,engine efficiency,efficiency degradation signature,review performance deterioration and schedule detailed inspection
rul,5574,56,22.0,18.673845291137695,1.0,0.8965793251991272,s9,9,0.10151977092027664,high-pressure spool,high-spool speed anomaly,inspect high-pressure spool dynamics
rul,5574,56,22.0,18.673845291137695,1.0,0.8965793251991272,s21,10,0.09184568375349045,fuel and actuator response,fuel-flow or actuator response anomaly,inspect fuel metering and actuator response
rul,5574,56,22.0,18.673845291137695,1.0,0.8965793251991272,s4,11,0.08489271253347397,thermal core,elevated turbine temperature signature,inspect turbine gas path and cooling effectiveness
rul,5574,56,22.0,18.673845291137695,1.0,0.8965793251991272,s17,12,0.06283550709486008,bleed and cooling control,bleed/cooling control deviation,inspect bleed and cooling control actuation
rul,5574,56,22.0,18.673845291137695,1.0,0.8965793251991272,s3,13,0.05753800645470619,thermal core,abnormal high-pressure compressor temperature,inspect compressor thermal margins and sensor calibration
rul,5574,56,22.0,18.673845291137695,1.0,0.8965793251991272,s20,14,0.056125886738300323,fuel and actuator response,fuel-flow or actuator response anomaly,inspect fuel metering and actuator response
rul,8380,82,13.0,18.29386329650879,1.0,0.8961510062217712,s11,1,0.4742189645767212,bypass and flow path,bypass pressure or flow-path degradation,inspect bypass duct pressure behavior
rul,8380,82,13.0,18.29386329650879,1.0,0.8961510062217712,s12,2,0.4644525647163391,bypass and flow path,bypass ratio or flow instability,inspect bypass flow and related instrumentation
rul,8380,82,13.0,18.29386329650879,1.0,0.8961510062217712,s13,3,0.3647580146789551,spool speed control,corrected fan-speed deviation,inspect speed-control response and operating point
rul,8380,82,13.0,18.29386329650879,1.0,0.8961510062217712,s2,4,0.35829079151153564,thermal core,abnormal core temperature trend,inspect temperature instrumentation and hot-section condition
rul,8380,82,13.0,18.29386329650879,1.0,0.8961510062217712,s7,5,0.3170807659626007,compressor flow path,pressure-ratio degradation,inspect compressor flow path and pressure sensors
rul,8380,82,13.0,18.29386329650879,1.0,0.8961510062217712,s8,6,0.27728816866874695,fan and low-pressure compressor,fan-speed or low-spool operating anomaly,inspect fan/LPC operating margins
rul,8380,82,13.0,18.29386329650879,1.0,0.8961510062217712,s21,7,0.22664375603199005,fuel and actuator response,fuel-flow or actuator response anomaly,inspect fuel metering and actuator response
rul,8380,82,13.0,18.29386329650879,1.0,0.8961510062217712,s14,8,0.15691937506198883,spool speed control,corrected core-speed deviation,inspect core-speed response and controller behavior
rul,8380,82,13.0,18.29386329650879,1.0,0.8961510062217712,s17,9,0.1558009833097458,bleed and cooling control,bleed/cooling control deviation,inspect bleed and cooling control actuation
rul,8380,82,13.0,18.29386329650879,1.0,0.8961510062217712,s15,10,0.15319213271141052,engine efficiency,efficiency degradation signature,review performance deterioration and schedule detailed inspection
